ticket_id,fine,violation_code,entity,car_make,issue_time,latitude,longitude,total_tickets,officer_badge,amount_paid,location,meter_id,meter_status,rate,date_issued
5568119461,50.0,72,3659596,CHEV,01:24 PM,39.95365,-82.999667,0,15.0,65.0,FULTON ST W@HIGH ST S,WA27,Operational,  $.75,2018-01-20
5568316172,30.0,29,3685418,GMC,10:25 AM,39.95365,-82.999667,0,2.0,0.0,40 FULTON ST W,WA27,Operational,  $.75,2018-03-28
5568316183,50.0,72,3685418,GMC,10:27 AM,39.953601,-83.000171,0,2.0,0.0,40 FULTON ST W,WA27,Operational,  $.75,2018-03-28
5568220574,30.0,29,3680176,MERZ,03:05 PM,39.953521,-83.000171,0,8.0,0.0,FULTON ST W@HIGH ST S,WA27,Operational,  $.75,2018-02-28
5568212104,50.0,72,3679781,HOND,08:21 AM,39.953601,-83.000171,0,8.0,50.0,FULTON ST W@HIGH ST S,WA27,Operational,  $.75,2018-02-27
5568310491,50.0,72,3673227,FORD,01:24 PM,39.95349,-82.999891,0,15.0,65.0,FULTON ST W@HIGH ST S,WA27,Operational,  $.75,2018-03-27
5568158086,30.0,29,3676414,MERC,01:47 PM,39.951674,-83.000003,0,2.0,30.0,FULTON ST W@HIGH ST S,WA27,Operational,  $.75,2018-02-06
5568040980,50.0,72,3668718,GMC,09:42 AM,39.954931,-82.998408,0,15.0,65.0,MOUND ST E@HIGH ST S,EC9,Operational,  $.75,2017-12-13
5568129574,50.0,72,3674464,DODG,09:10 AM,39.954924,-82.998572,0,16.0,0.0,MOUND ST E@PEARL ST S,EC9,Operational,  $.75,2018-01-26
5568077590,30.0,29,3670731,DODG,03:03 PM,39.954894,-82.99845,0,16.0,0.0,MOUND ST E@PEARL ST S,EC9,Operational,  $.75,2017-12-28
5568064275,55.0,14,3670071,HOND,01:51 PM,39.963062,-82.969183,0,12.0,70.0,A/F126 CHAMPION AVE S,EG6,Operational,  $.75,2017-12-21
5568064183,55.0,14,3670019,CADI,10:59 AM,39.95519,-83.025186,0,12.0,70.0,199 HAWKES AVE@WALNUT ST,EG6,Operational,  $.75,2017-12-21
5568064286,50.0,72,3439251,ACUR,01:57 PM,39.964076,-82.970107,0,12.0,65.0,1156 FAIR AVE,EG6,Operational,  $.75,2017-12-21
5568064290,50.0,72,3669157,CHEV,02:05 PM,39.963711,-82.961455,0,12.0,50.0,1449 FAIR AVE,EG6,Operational,  $.75,2017-12-21
5568064253,50.0,72,3662377,TOYT,01:47 PM,39.962823,-82.969183,0,12.0,85.0,132 CHAMPION AVE S,EG6,Operational,  $.75,2017-12-21
5568064146,50.0,72,3529762,FORD,10:20 AM,39.956944,-83.03576,0,12.0,50.0,49 DANA AVE,EG6,Operational,  $.75,2017-12-21
5568064231,30.0,29,3670044,KIA,12:20 PM,39.962402,-82.99782,0,12.0,45.0,20 3RD ST S,EG6,Operational,  $.75,2017-12-21
5568064161,50.0,72,3346924,INFI,10:41 AM,39.956051,-83.028878,0,12.0,50.0,133 CYRESS AVE S,EG6,Operational,  $.75,2017-12-21
5568064301,22.0,19,3670080,ROLLS,02:17 PM,39.961311,-82.954818,0,12.0,0.0,1695 FRANKLIN AVE,EG6,Operational,  $.75,2017-12-21
5568064242,50.0,72,3670063,CADI,01:31 PM,39.963504,-82.977121,0,12.0,65.0,700 MADISON AVE,EG6,Operational,  $.75,2017-12-21
5568064194,50.0,72,3670022,TOYT,11:03 AM,39.958424,-83.025857,0,12.0,50.0,37 HAWKES AVE,EG6,Operational,  $.75,2017-12-21
5568062901,50.0,72,3669992,HOND,09:23 AM,39.956417,-83.024346,0,12.0,0.0,136 MARTIN AVE,EG6,Operational,  $.75,2017-12-21
5568062890,30.0,29,2929714,LEXU,09:04 AM,39.95751,-82.999457,0,12.0,30.0,400 RICH ST E,EG6,Operational,  $.75,2017-12-21
5568340554,50.0,72,3675629,SUBA,03:09 PM,39.957473,-82.999499,0,14.0,0.0,100BLK RICH ST E,EG6,Operational,  $.75,2018-04-01
5568067425,50.0,72,3672450,HOND,02:43 PM,39.9588,-82.968679,0,12.0,0.0,1150 RICH ST E,EG6,Operational,  $.75,2017-12-21
5568064264,50.0,72,3670070,LINC,01:49 PM,39.963057,-82.969099,0,12.0,0.0,131 CHAMPION AVE S,EG6,Operational,  $.75,2017-12-21
5568064135,50.0,72,3670005,JEEP,10:17 AM,39.957408,-83.035508,0,12.0,0.0,21 DANA AVE,EG6,Operational,  $.75,2017-12-21
5568064124,50.0,72,3632599,HYUN,09:59 AM,39.958666,-83.031858,0,12.0,0.0,1000 BROAD ST W@ 11TH AVE E,EG6,Operational,  $.75,2017-12-21
5568064113,50.0,72,3669994,FORD,09:42 AM,39.951423,-83.02762,0,12.0,0.0,1000 BELLOWS AVE@SULLIVANT AVE,EG6,Operational,  $.75,2017-12-21
5568064172,55.0,50,3670015,CADI,10:49 AM,39.954417,-83.026948,0,12.0,70.0,224 DAKOTA AVE,EG6,Operational,  $.75,2017-12-21
5568064150,50.0,72,3670006,DODG,10:27 AM,39.955471,-83.035172,0,12.0,85.0,A/F136 DANA AVE,EG6,Operational,  $.75,2017-12-21
5568040405,30.0,29,3668671,HYUN,02:40 PM,39.96344,-82.99782,0,15.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2017-12-12
5568153750,30.0,29,3452781,CHEV,02:13 PM,39.963176,-82.997599,0,16.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2018-02-02
5568300153,30.0,29,3684342,HOND,01:30 PM,39.963155,-82.997065,0,2.0,0.0,LAZELLE ST N@BROAD ST E,NN13,Operational, $1.00,2018-03-22
5568356153,30.0,29,3687139,FORD,02:35 PM,39.963155,-82.997065,0,2.0,0.0,15 LAZELLE ST N,NN13,Operational, $1.00,2018-04-05
5568133763,30.0,29,3660762,CHEV,09:00 AM,39.963202,-82.997555,0,16.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2018-01-30
5568345992,30.0,29,3686914,MERZ,02:58 PM,39.963155,-82.997065,0,8.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2018-04-04
5568277230,30.0,29,3509535,PONT,02:30 PM,39.963155,-82.997065,0,12.0,0.0,100 LAZELLE ST N,NN13,Operational, $1.00,2018-03-16
5568387185,30.0,29,3610322,MERZ,08:40 AM,39.963314,-82.997065,0,2.0,30.0,100 BLOCK LAZELLE ST N,NN13,Operational, $1.00,2018-04-12
5568042052,30.0,29,3403690,MITS,11:03 AM,39.963469,-82.996981,0,9.0,30.0,LAZELLE ST N@BROAD ST E,NN13,Operational, $1.00,2017-12-13
5568281474,50.0,72,3683507,HOND,01:16 PM,39.963155,-82.997065,0,12.0,0.0,100 LAZELLE ST N,NN13,Operational, $1.00,2018-03-17
5568310303,30.0,29,3685105,CHEV,12:41 PM,39.963079,-82.997339,0,16.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2018-03-27
5568021111,30.0,29,3479607,MINI,09:10 AM,39.963474,-82.997065,0,12.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2017-12-05
5568028752,30.0,29,3667901,INTL,11:58 AM,39.963075,-82.997065,0,16.0,45.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2017-12-07
5568090584,30.0,29,3671606,CHEV,10:59 AM,39.963165,-82.997232,0,19.0,30.0,W/S LAZELLE ST N,NN13,Operational, $1.00,2018-01-06
5568109602,30.0,29,3613259,FORD,01:01 PM,39.963176,-82.997279,0,16.0,30.0,LAZELLE ST N@LYNN ST E,NN13,Operational, $1.00,2018-01-18
5568297725,30.0,29,3684342,HOND,11:36 AM,39.963314,-82.997065,0,2.0,0.0,LAZELLE ST N@BROAD ST E,NN13,Operational, $1.00,2018-03-22
5568023303,25.0,20,3369187,KIA,08:33 PM,39.963437,-82.997107,0,13.0,25.0,W/S LAZELLE ST N,NN13,Operational, $1.00,2017-12-03
5568319812,50.0,72,3685286,HYUN,01:02 PM,39.955341,-83.003865,0,8.0,50.0,MAIN ST W@2ND ST S,WE208,Operational,  $.75,2018-03-28
5568116661,30.0,29,3673586,DODG,01:41 PM,39.955511,-83.004033,0,12.0,30.0,100 BLOCK MAIN ST W,WE208,Operational,  $.75,2018-01-20
5568412890,30.0,29,3690092,HOND,05:58 PM,39.955426,-83.003949,0,19,0.0,100 BLOCK MAIN ST W,WE208,Operational,  $.75,2018-04-18
5568162091,30.0,29,3676632,SUBA,12:39 PM,39.955868,-83.003542,0,16.0,30.0,MAIN ST W@2ND ST S,WE208,Operational,  $.75,2018-02-07
5568139083,55.0,14,3628039,MINI,09:56 PM,39.952258,-83.000423,0,18.0,0.0,AF 436 FRONT ST S,B515,Operational,  $.75,2018-01-27
5568168240,30.0,29,3676992,FORD,03:10 PM,39.952263,-83.000507,0,9.0,30.0,477 FRONT ST S,B515,Operational,  $.75,2018-02-09
5568065922,55.0,14,3332432,MAZD,05:35 PM,39.952258,-83.000423,0,13.0,70.0,W/S FRONT ST S,B515,Operational,  $.75,2017-12-21
5568345406,30.0,29,3686900,KIA,02:19 PM,39.952258,-83.000423,0,9.0,30.0,477 FRONT ST S,B515,Operational,  $.75,2018-04-04
5568196262,55.0,14,3366980,TOYT,10:02 PM,39.952263,-83.000507,0,18.0,0.0,AF 444 FRONT ST S,B515,Operational,  $.75,2018-02-17
5568167142,30.0,29,3676833,CHEV,08:42 PM,39.978723,-83.004327,0,19.0,45.0,N/S HUBBARD AVE W,K314,Operational,,2018-02-08
5568329354,30.0,29,3685817,GMC,06:52 PM,39.978755,-83.004201,0,18.0,0.0,AF 21 HUBBARD AVE W,K314,Operational,,2018-03-30
5568119881,30.0,29,3658943,JEEP,08:55 AM,39.978775,-83.004537,0,9.0,30.0,HUBBARD AVE W@HIGH ST N,K314,Operational,,2018-01-26
5568167551,30.0,29,3677004,HOND,04:26 PM,39.978775,-83.004537,0,19.0,45.0,A/F 21 HUBBARD AVE W,K314,Operational,,2018-02-09
5568096884,50.0,72,3672125,TOYT,02:11 PM,39.978775,-83.004537,0,9.0,0.0,HUBBARD AVE W@HIGH ST N,K314,Operational,,2018-01-10
5568382613,30.0,29,3410950,CHEV,08:29 AM,39.978892,-83.004495,0,8.0,0.0,HUBBARD AVE W@HIGH ST N,K314,Operational,,2018-04-11
5568169124,30.0,29,3676973,KIA,02:20 PM,39.978775,-83.004537,0,2.0,45.0,21 HUBBARD AVE W,K314,Operational,,2018-02-09
5568279713,30.0,29,3677521,CHEV,08:07 PM,39.978723,-83.004327,0,19.0,0.0,A/F 21 HUBBARD AVE W,K314,Operational,,2018-03-16
5568081296,30.0,29,3670383,KIA,09:14 PM,39.978629,-83.004312,0,18.0,30.0,AF 21 HUBBARD AVE W,K314,Operational,,2017-12-29
5568116064,30.0,29,3669096,CHEV,08:30 AM,39.9923,-83.005124,0,10.0,30.0,NS 8TH AVE E@HIGH ST N,UE8,Operational,,2018-01-24
5568104050,50.0,72,3494566,JEEP,07:13 PM,39.992393,-83.006006,0,13.0,65.0,N/S 8TH AVE E,UE8,Operational,,2018-01-12
5568210715,50.0,72,3679301,AUDI,09:14 PM,39.992213,-83.00567,0,13.0,50.0,N/S 8TH AVE E,UE8,Operational,,2018-02-23
5568145910,30.0,29,3602419,JEEP,09:16 AM,39.99225,-83.005628,0,10.0,45.0,NS 8TH AVE E@HIGH ST N,UE8,Operational,,2018-02-01
5568334663,30.0,29,3686113,JEEP,04:42 PM,39.992383,-83.005838,0,18.0,0.0,100 8TH AVE E,UE8,Operational,,2018-03-31
5568205653,30.0,29,3550344,KIA,10:32 AM,39.992345,-83.00588,0,10.0,45.0,NS 8TH AVE E@HIGH ST N,UE8,Operational,,2018-02-23
5568301446,50.0,72,3572234,HOND,02:45 PM,39.992291,-83.0063,0,10,50.0,NS 8TH AVE E@HIGH ST N,UE8,Operational,,2018-03-23
5568307175,30.0,29,3684625,FORD,08:48 AM,39.992286,-83.006216,0,10.0,45.0,NS 8TH AVE E@HIGH ST N,UE8,Operational,,2018-03-24
5568337802,30.0,29,3686177,HYUN,09:04 PM,39.992136,-83.006384,0,18.0,30.0,100 8TH AVE E,UE8,Operational,,2018-03-31
5568426120,30.0,29,3690690,HOND,08:18 PM,39.971069,-83.002522,0,19.0,0.0,400 BLOCK HIGH ST N,NK566,Operational,  $.75,2018-04-20
5568122316,30.0,29,3673792,HYUN,05:12 PM,39.971069,-83.002522,0,19.0,30.0,E/S HIGH ST N,NK566,Operational,  $.75,2018-01-21
5568417742,30.0,29,3384099,INFI,09:25 PM,39.970995,-83.002606,0,19.0,30.0,400 BLOCK HIGH ST N,NK566,Operational,  $.75,2018-04-18
5568279971,30.0,29,3683405,HOND,09:36 PM,39.970947,-83.00248,0,18.0,45.0,E/S HIGH ST N,NK566,Operational,  $.75,2018-03-16
5568416865,30.0,29,3690294,TOYT,02:03 PM,39.959251,-82.995889,0,14.0,0.0,100 BLOCK TOWN ST E,EI103,Operational,  $.75,2018-04-19
5568121406,50.0,72,3632216,FORD,09:06 PM,39.995604,-83.006971,0,19.0,0.0,1624 HIGH ST N,UE632,Operational,  $.75,2018-01-20
5568121410,30.0,29,3632216,FORD,09:07 PM,39.995604,-83.006971,0,19.0,20.0,1624 HIGH ST N,UE632,Operational,  $.75,2018-01-20
5568374961,30.0,29,3503649,HOND,04:26 PM,39.995155,-83.007475,0,17.0,30.0,1600 BLOCK HIGH ST N,UE632,Operational,  $.75,2018-04-10
5568152420,30.0,29,3512435,TOYT,07:00 PM,39.995519,-83.006887,0,19.0,0.0,E/S HIGH ST N,UE632,Operational,  $.75,2018-02-02
5568352336,30.0,29,3663376,TOYT,08:28 PM,39.995733,-83.006468,0,20.0,30.0,1624 HIGH ST N,UE632,Operational,  $.75,2018-04-04
5568102941,30.0,29,3672474,HOND,08:32 AM,39.995519,-83.006887,0,10.0,0.0,1624 HIGH ST N@CHITTENDEN AVE,UE632,Operational,  $.75,2018-01-12
5568418125,30.0,29,3644844,FORD,04:42 PM,39.9953,-83.007223,0,17.0,0.0,1600 BLOCK HIGH ST N,UE632,Operational,  $.75,2018-04-19
5568154866,30.0,29,3676033,SUBA,10:52 AM,39.995444,-83.006971,0,7.0,30.0,1624 HIGH ST N,UE632,Operational,  $.75,2018-02-03
5568360563,30.0,29,3644844,FORD,11:45 AM,39.99521,-83.007055,0,7.0,0.0,1600 BLOCK HIGH ST N,UE632,Operational,  $.75,2018-04-06
5568418022,30.0,29,3557920,HOND,09:53 PM,39.995519,-83.006887,0,17.0,0.0,1600 BLOCK HIGH ST N,UE632,Operational,  $.75,2018-04-18
5568199132,30.0,29,3630982,HOND,05:25 PM,39.99521,-83.007055,1,13.0,0.0,E/S HIGH ST N,UE632,Operational,  $.75,2018-02-23
5568096276,30.0,29,3672087,LEXU,11:49 AM,39.953635,-82.999415,0,16.0,30.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-01-10
5568239603,30.0,29,3681683,PONT,02:44 PM,39.95364,-82.999499,0,14.0,0.0,100BLK FULTON ST W,WA13,Operational,  $.75,2018-03-07
5568236033,50.0,72,3681339,HYUN,08:50 AM,39.953725,-82.999583,0,8.0,0.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-03-06
5568375366,50.0,72,3688173,TOYT,01:20 PM,39.953645,-82.999583,0,8.0,50.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-04-10
5568310336,50.0,72,3685043,MITS,08:46 AM,39.953438,-82.99955,0,15.0,0.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-03-27
5568174912,30.0,29,3677409,CHEV,11:47 AM,39.952093,-83.000339,0,14.0,45.0,300BLK FULTON ST W,WA13,Operational,  $.75,2018-02-11
5568205045,50.0,72,3679630,CHRY,12:48 PM,39.952673,-83.000675,0,14.0,0.0,100BLK FULTON ST W,WA13,Operational,  $.75,2018-02-25
5568316161,30.0,29,3685250,DODG,10:23 AM,39.951876,-83.000045,0,2.0,0.0,25 FULTON ST W,WA13,Operational,  $.75,2018-03-28
5568136272,30.0,29,3659931,CADI,10:55 AM,39.953402,-83.000843,0,15.0,30.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-01-27
5568033151,25.0,20,3668111,CHEV,01:24 PM,39.953635,-82.999415,0,2.0,40.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-08
5568276132,30.0,29,3683277,CHEV,12:11 PM,39.953539,-82.999433,0,15.0,0.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-03-16
5568020702,30.0,29,3667582,HOND,11:31 AM,39.953485,-82.999583,0,2.0,30.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-05
5568030756,30.0,29,3670773,FORD,11:20 AM,39.95363,-82.999331,2,2.0,0.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-08
5568030760,50.0,72,3670773,FORD,11:23 AM,39.95354,-82.999164,2,2.0,0.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-08
5568020584,25.0,20,3667582,HOND,08:38 AM,39.953555,-82.999415,0,2.0,25.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-05
5568143412,50.0,72,3675342,FORD,01:49 PM,39.953715,-82.999415,0,12.0,0.0,300 BLK FULTON ST W,WA13,Operational,  $.75,2018-01-31
5568028225,30.0,29,3667928,LEXU,01:25 PM,39.953657,-82.999122,0,2.0,45.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2017-12-07
5568310465,30.0,29,2672362,CHEV,11:07 AM,39.953571,-82.999732,0,15.0,30.0,FULTON ST W@HIGH ST S,WA13,Operational,  $.75,2018-03-27
5568321153,30.0,29,3685434,FORD,08:34 AM,39.953457,-82.99943,0,16.0,0.0,100 BLOCK FULTON ST W,WA13,Operational,  $.75,2018-03-29
5568005781,30.0,29,3666601,LAND,07:28 PM,39.9861,-83.005544,0,13.0,45.0,AF1160 HIGH ST GREENWOOD LOT,F10,Operational,,2017-11-29
5568422244,30.0,29,3680782,TOYT,04:36 PM,39.98618,-83.005544,0,20.0,0.0,100 BLOCK GREENWOOD LOT,F10,Operational,,2018-04-20
5568331034,30.0,29,3680782,TOYT,02:14 PM,39.986015,-83.00546,0,9.0,0.0,GREENWOOD LOT@HIGH ST N,F10,Operational,,2018-03-30
5568147026,30.0,29,3675419,BMW,08:19 PM,39.985967,-83.005334,0,13.0,30.0,W/S GREENWOOD LOT,F10,Operational,,2018-01-31
5568161424,30.0,29,3676556,SUBA,08:16 AM,39.986055,-83.006132,0,8.0,45.0,GREENWOOD LOT@HIGH ST N,F10,Operational,,2018-02-07
5568065583,30.0,29,3670106,NISS,04:10 PM,39.986073,-83.005672,0,18.0,30.0,W/S GREENWOOD LOT,F10,Operational,,2017-12-21
5568165193,30.0,29,3631199,BUIC,09:41 PM,39.98601,-83.005376,0,18.0,0.0,W/S GREENWOOD LOT,F10,Operational,,2018-02-07
5568022415,30.0,29,3667302,CHRY,09:25 PM,39.985901,-83.006216,0,13.0,30.0,AF 1160 GREENWOOD LOT,F10,Operational,,2017-12-02
5568394922,30.0,29,3688690,VOLK,08:03 PM,39.986015,-83.00546,0,19.0,0.0,GREENWOOD LOT@HIGH ST N,F10,Operational,,2018-04-12
5568243114,30.0,29,3650347,CHEV,12:07 PM,39.975917,-83.004789,0,8.0,0.0,672 PARK ST,K386,Operational,,2018-03-07
5568237735,50.0,26,3681044,TOYT,08:14 PM,39.975922,-83.004873,0,18.0,50.0,672 PARK ST,K386,Operational,,2018-03-03
5568140763,50.0,26,3674953,FORD,08:37 PM,39.975922,-83.004873,0,18.0,85.0,672 PARK ST,K386,Operational,,2018-01-28
5568301155,30.0,29,3684647,NISS,10:18 AM,39.975922,-83.004873,0,14.0,30.0,600BLK PARK ST,K386,Operational,,2018-03-24
5568179823,30.0,29,3677603,PONT,12:32 PM,39.975922,-83.004873,0,8.0,45.0,672 PARK ST,K386,Operational,,2018-02-13
5568056936,50.0,26,3669598,MAZD,07:46 PM,39.975831,-83.004773,0,18.0,50.0,672 PARK ST,K386,Operational,,2017-12-17
5568022393,30.0,29,3667300,FORD,09:19 PM,39.985446,-83.005292,0,13.0,30.0,1129 HIGH ST N,K901,Operational,,2017-12-02
5568418232,30.0,29,3384326,BMW,09:48 PM,39.985606,-83.005292,1,18.0,0.0,1100 BLOCK HIGH ST N,K901,Operational,,2018-04-18
5568165591,30.0,29,3676815,LEXU,05:34 PM,39.985441,-83.005208,0,19.0,30.0,1129 HIGH ST N,K901,Operational,,2018-02-08
5568295010,30.0,29,3684214,SUBA,09:38 PM,39.985526,-83.005292,0,19.0,0.0,1129 HIGH ST N,K901,Operational,,2018-03-21
5568147015,30.0,29,3675417,MAZD,08:16 PM,39.985127,-83.005292,0,13.0,30.0,W/S HIGH ST N,K901,Operational,,2018-01-31
5568431484,30.0,29,3608141,VOLK,08:42 PM,39.985601,-83.005208,0,20.0,0.0,1100 BLOCK HIGH ST N,K901,Operational,,2018-04-21
5568219244,50.0,72,3680119,CHRY,12:10 PM,39.985587,-83.005284,0,15.0,50.0,1129 HIGH ST N,K901,Operational,,2018-02-28
5568273074,55.0,13,3549864,FORD,09:36 AM,39.969614,-82.992321,0,12.0,0.0,320 GRANT AVE N,NT501,Operational,  $.40,2018-03-16
5568239242,50.0,72,3681202,DODG,02:41 PM,39.964668,-82.991061,0,14.0,65.0,100BLK GAY ST E,EP503,Operational,  $.75,2018-03-04
5568303034,30.0,29,3674289,AUDI,09:47 PM,39.964668,-82.991061,0,19.0,0.0,S/S GAY ST E,EP503,Operational,  $.75,2018-03-22
5568077763,30.0,29,3670783,HOND,07:57 AM,39.964668,-82.991061,0,9.0,30.0,GAY ST E@GRANT AVE N,EP503,Operational,  $.75,2017-12-29
5568288824,30.0,29,3683852,DODG,09:48 PM,39.980052,-83.004537,0,13.0,0.0,N/S 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-03-18
5568329236,30.0,29,3017995,JEEP,04:54 PM,39.980052,-83.004537,0,18.0,0.0,AF 15 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-03-30
5568118956,25.0,20,3673564,MAZD,12:08 PM,39.980057,-83.004621,0,9.0,25.0,1ST AVE W@HIGH ST N,K736,Mtr/Post Remv - TEMPORARY,,2018-01-20
5568378391,50.0,72,3117365,MAZD,05:04 PM,39.980052,-83.004537,4,18.0,0.0,100 BLOCK 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-04-11
5568341335,30.0,29,3686391,FORD,05:40 PM,39.98004,-83.004998,0,19.0,45.0,100 BLOCK 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-04-01
5568358194,50.0,72,3687210,HYUN,07:56 PM,39.980073,-83.004873,0,18.0,0.0,100 BLOCK 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-04-05
5568212502,30.0,29,3305458,MITS,09:07 AM,39.979999,-83.004649,0,15.0,45.0,AF 15 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-02-28
5568405131,30.0,29,3689572,VOLK,08:43 AM,39.980052,-83.004537,0,10.0,0.0,100 BLOCK 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-04-15
5568345465,30.0,29,3686635,CHEV,02:22 PM,39.980052,-83.004537,0,2.0,0.0,15 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-04-03
5568228064,30.0,29,3680750,TOYT,07:00 PM,39.979983,-83.004705,0,19.0,45.0,N/S 1ST AVE W,K736,Mtr/Post Remv - TEMPORARY,,2018-03-02
5568425512,30.0,29,3690848,KIA,02:27 PM,39.957047,-83.003026,0,14.0,0.0,200 BLOCK RICH ST W,WG156,Operational,  $.75,2018-04-21
5568205012,30.0,29,3679623,HOND,12:05 PM,39.957122,-83.002942,0,14.0,45.0,200BLK RICH ST W,WG156,Operational,  $.75,2018-02-25
5568377374,50.0,72,3490327,VOLK,07:51 PM,39.996816,-83.007223,0,18.0,50.0,100 BLOCK 12TH AVE E,UE153,Operational,  $.75,2018-04-08
5568366826,30.0,29,3685556,DODG,07:26 PM,39.99688,-83.006971,0,17.0,0.0,100 BLOCK 12TH AVE E,UE153,Operational,  $.75,2018-04-07
5568377363,30.0,29,3490327,VOLK,07:49 PM,39.996816,-83.007223,0,18.0,30.0,100 BLOCK 12TH AVE E,UE153,Operational,  $.75,2018-04-08
5568163900,30.0,29,3662052,TOYT,03:01 PM,40.003181,-83.008231,1,10.0,0.0,13 18TH AVE E@HIGH ST N,UE455,Operational,  $.75,2018-02-08
5568127356,30.0,29,3674299,JEEP,09:32 AM,40.003176,-83.008147,0,7.0,30.0,13 18TH AVE E,UE455,Operational,  $.75,2018-01-25
5568264162,30.0,29,3682694,NISS,02:50 PM,40.003181,-83.008231,0,7.0,30.0,13 18TH AVE E,UE455,Operational,  $.75,2018-03-13
5568127360,50.0,72,3674299,JEEP,09:33 AM,40.003181,-83.008231,0,7.0,50.0,13 18TH AVE E,UE455,Operational,  $.75,2018-01-25
5568404206,25.0,20,3689856,HOND,09:12 AM,40.003181,-83.008231,0,12.0,0.0,100 BLOCK 18TH AVE E,UE455,Operational,  $.75,2018-04-17
5568154800,25.0,20,3672411,HOND,10:04 AM,40.003181,-83.008231,0,7.0,25.0,13 18TH AVE E,UE455,Operational,  $.75,2018-02-03
5568278361,25.0,20,3683495,FORD,12:08 PM,40.003181,-83.008231,0,10.0,40.0,11 18TH AVE E@PEARL ST N,UE455,Operational,  $.75,2018-03-17
5568177281,30.0,29,3560932,TOYT,08:42 PM,40.003889,-83.008063,0,18.0,45.0,13 18TH AVE E,UE455,Operational,  $.75,2018-02-11
5568197393,30.0,29,3678550,HOND,01:27 PM,40.003171,-83.008063,0,10.0,30.0,13 18TH AVE E@HIGH ST N,UE455,Operational,  $.75,2018-02-18
5568067300,25.0,20,3670072,HOND,01:51 PM,40.003171,-83.008063,0,10.0,0.0,13 18TH AVE E@HIGH ST N,UE455,Operational,  $.75,2017-12-21
5568349783,30.0,29,3304630,TOYT,01:12 PM,40.003133,-83.008105,0,10.0,30.0,13 18TH AVE E,UE455,Operational,  $.75,2018-04-04
5568194114,25.0,20,3620146,VOLV,01:27 PM,40.003181,-83.008231,1,10.0,0.0,13 18TH AVE E@HIGH ST N,UE455,Operational,  $.75,2018-02-17
5568071706,25.0,20,3670312,MERZ,10:02 AM,40.003115,-83.007139,0,7.0,0.0,13 18TH AVE E,UE455,Operational,  $.75,2017-12-23
5568335783,25.0,20,3296617,FORD,12:02 PM,40.003171,-83.008063,0,10.0,25.0,13 18TH AVE E,UE455,Operational,  $.75,2018-03-31
5568256193,30.0,29,3447291,SCI,11:22 AM,40.003181,-83.008231,0,10.0,45.0,13 18TH AVE E@HIGH ST N,UE455,Operational,  $.75,2018-03-14
5568132691,30.0,29,3447291,SCI,12:32 PM,40.003181,-83.008231,0,10.0,65.0,13 18TH AVE E@PEARL ST N,UE455,Operational,  $.75,2018-01-26
5568188901,30.0,29,3678204,SUBA,06:04 PM,40.003181,-83.008231,0,18.0,45.0,13 18TH AVE E,UE455,Operational,  $.75,2018-02-16
5568405046,25.0,20,3419364,CHEV,02:55 PM,40.003133,-83.008105,0,10.0,0.0,100 BLOCK 18TH AVE E,UE455,Operational,  $.75,2018-04-14
5568127371,50.0,72,3669716,NISS,09:46 AM,40.006751,-83.002606,0,7.0,65.0,2136 INDIANOLA AVE,UE455,Operational,  $.75,2018-01-25
5568395250,30.0,29,2704908,TOYT,05:17 PM,39.958137,-82.999919,0,17.0,0.0,100 BLOCK WALNUT ST,WH3,Operational,  $.75,2018-04-13
